"","Season","Player","DraftPos","Tm","YrsPlayed","G","MP","TSPerc","ASTPerc","DraftYear","PER","WS","VORP","BPM"
"1671","2022-23","D'Angelo Russell",2,"BRK",7,55.0631975284173,1457.86353111634,0.637655433027642,1.30381949714741,2015,24.76,6.01,1.53,0.58
"1672","2023-24","D'Angelo Russell",2,"BRK",8,54.3410226199357,1467.20914730891,0.642045339507476,1.83709048935807,2015,24.75,7.36,1.69,1.2
"1673","2020-21","Damian Jones",30,"GSW",4,57.9764449566555,1521.21273938606,0.491318531506184,-1.42671346737182,2016,18.58,3.09,0.57,-0.86
"1674","2021-22","Damian Jones",30,"GSW",5,-8.60659877696803,-1248.34945446443,0.502349834920214,13.7899024396836,2016,11.04,1.05,0.09,-2.51
"1675","2022-23","Damian Jones",30,"GSW",6,-8.73657235024052,-1231.06720464673,0.505001190950318,14.4327385900561,2016,12.88,1.05,0.09,-2.51
"1676","2023-24","Damian Jones",30,"GSW",7,-8.9515892099352,-1215.03812052177,0.507686772031174,15.0436060418325,2016,13.76,1.12,0.22,-2.51
"1677","2020-21","Damian Lillard",6,"POR",8,43.5563852369207,1037.18711334984,0.625845438717154,6.67653411888755,2012,25.78,10.11,3.32,3.14
"1678","2021-22","Damian Lillard",6,"POR",9,64.7594147065453,2540.00341896435,0.637758556361095,10.8188815578428,2012,26.56,14.1,5.39,5.6
"1679","2022-23","Damian Lillard",6,"POR",10,63.7076315916542,2538.92615949146,0.64247589384007,11.3675800602673,2012,26.56,14.1,5.39,5.6
"1680","2023-24","Damian Lillard",6,"POR",11,62.6917262368703,2538.99367824588,0.647000219109258,11.9094972657849,2012,26.34,12.39,4.73,4.88
"1681","2020-21","Damyean Dotson",44,"NYK",3,43.7310647816943,1237.14714628364,0.500042995536712,18.3796455805746,2017,18.88,2.09,0.32,-0.87
"1682","2021-22","Damyean Dotson",44,"NYK",4,48.3008414405299,716.93836357841,0.498875632005647,-13.3161762420024,2017,16.16,2.11,0.19,-1.83
"1683","2022-23","Damyean Dotson",44,"NYK",5,47.0583211367826,706.300626359839,0.500777105544072,-12.5771580721116,2017,19.65,2.12,0.28,-0.56
"1684","2023-24","Damyean Dotson",44,"NYK",6,45.8774087578706,697.78811850813,0.502826819508826,-11.8780411364795,2017,18.63,3,0.23,-2.05
"1685","2020-21","Danilo Gallinari",6,"LAC",12,68.5128187711083,2421.79396230413,0.497373980639147,29.4288943451156,2008,26.15,8.7,2.85,2.47
"1686","2021-22","Danilo Gallinari",6,"LAC",13,74.8513885408763,2107.43836271116,0.62717953111196,13.8708532984099,2008,20.58,7.53,2.49,1.96
"1687","2022-23","Danilo Gallinari",6,"LAC",14,74.0823738551046,2118.79504022171,0.631721211785892,14.1190249606638,2008,23.1,7.97,2.85,1.96
"1688","2023-24","Danilo Gallinari",6,"LAC",15,73.2686949328863,2128.83833084088,0.636032007523888,14.4069959220848,2008,24.06,8.48,2.73,2.05
"1689","2020-21","Danny Green",46,"TOR",11,64.5366617603897,1504.98801345691,0.542221961905951,5.58422795403988,2009,13.7,4.52,1.83,1.32
"1690","2021-22","Danny Green",46,"TOR",12,45.2259387636129,904.231036786983,0.604164838020166,4.43456978880978,2009,14.31,4.52,1.83,1.44
"1691","2022-23","Danny Green",46,"TOR",13,44.107445941222,899.460340340844,0.60702768240065,4.89808557060906,2009,14.31,4.16,1.47,1.17
"1692","2023-24","Danny Green",46,"TOR",14,43.0080366453413,895.995549553084,0.60988067810469,5.37306436308612,2009,13.73,3.64,0.98,0.01
"1693","2020-21","Dāvis Bertāns",42,"SAS",9,51.4271602363455,576.145566744096,0.626781733990714,16.9342268084395,2011,14.69,3.26,0.75,8.88178419700125e-17
"1694","2021-22","Dāvis Bertāns",42,"SAS",10,39.2967487551441,581.125237379026,0.521381248050567,20.6676040360909,2011,15.58,3.77,0.94,0.12
"1695","2022-23","Dāvis Bertāns",42,"SAS",11,38.3253922737362,581.136913133415,0.523402645609072,21.1455225361268,2011,15.79,4.19,1,1.15
"1696","2023-24","Dāvis Bertāns",42,"SAS",12,37.346041120163,581.384370801754,0.525538240050611,21.6282839217641,2011,17.21,4.15,1.17,1.13
"1697","2020-21","De'Aaron Fox",5,"SAC",3,52.2433121965813,1061.35181136997,0.585902849883625,10.7225708255949,2017,20.57,4.09,1.19,-0.17
"1698","2021-22","De'Aaron Fox",5,"SAC",4,76.1333677462531,1994.96312700738,0.626702181358483,20.1603545210518,2017,22.1,6.63,1.8,1.05
"1699","2022-23","De'Aaron Fox",5,"SAC",5,75.3092120306701,1998.33800938929,0.630847742993955,20.6401972277331,2017,23.87,8.51,2.24,1.05
"1700","2023-24","De'Aaron Fox",5,"SAC",6,74.4737719116464,2001.2336606935,0.634898245589039,21.102656111099,2017,26.26,9.27,2.44,2.09
"1701","2020-21","De'Anthony Melton",46,"PHO",2,26.8082874830099,253.433707625682,0.534118329140443,19.2553649131073,2018,16.26,1.26,0.07,-1.9
"1702","2021-22","De'Anthony Melton",46,"PHO",3,53.5672699070821,679.70895211026,0.551613053790761,5.9774356813706,2018,15.11,2.24,0.52,-0.84
"1703","2022-23","De'Anthony Melton",46,"PHO",4,52.1962031726913,668.063426930218,0.553682517586096,6.66410606541298,2018,15.1,2.08,0.34,-0.72
"1704","2023-24","De'Anthony Melton",46,"PHO",5,50.8884657951638,658.140779848886,0.555884456161707,7.31200502074,2018,17.01,2.02,0.3,-0.94
"1705","2020-21","Deandre Ayton",1,"PHO",2,32.8682806849828,769.850199221604,0.55634551346431,10.6732819719761,2018,20.14,2.36,0.76,-0.57
"1706","2021-22","Deandre Ayton",1,"PHO",3,29.1174277536721,396.031965281767,0.498844829618206,4.262372154114,2018,15.54,2.01,0.49,-0.94
"1707","2022-23","Deandre Ayton",1,"PHO",4,28.8523000912958,412.890662907059,0.502179998812042,4.91113575806568,2018,19.34,2.64,0.77,0.27
"1708","2023-24","Deandre Ayton",1,"PHO",5,28.5249294251734,428.310577238793,0.505515246934175,5.5233484970186,2018,20.12,2.64,0.77,0.27
"1709","2020-21","DeAndre Jordan",35,"NYK",12,78.5713740273964,2178.98878227568,0.667471866765115,28.3249762820416,2008,22.82,8.23,2.16,1.59
"1710","2021-22","DeAndre Jordan",35,"NYK",13,77.3796627208896,2324.00444550764,0.668350340029687,4.83907728531644,2008,18.72,8.6,2.16,1.59
"1711","2022-23","DeAndre Jordan",35,"NYK",14,76.131567080505,2317.14191225927,0.671965960987273,5.22033140183806,2008,19.99,8.6,2.16,1.59
"1712","2023-24","DeAndre Jordan",35,"NYK",15,74.907075259554,2311.32655855583,0.675508197840822,5.62313729347669,2008,21.84,8.23,2.06,1.26
"1713","2020-21","DeAndre' Bembry",21,"ATL",4,56.9258363968405,712.223864770893,0.551318006689334,1.72309095089754,2016,13.03,2.01,0.23,-1.94
"1714","2021-22","DeAndre' Bembry",21,"ATL",5,15.5080559192393,-53.5781068610102,0.528966591103504,24.1134069631043,2016,16.53,1.57,0.17,-1.33
"1715","2022-23","DeAndre' Bembry",21,"ATL",6,15.1680392799563,-44.1489718132416,0.531917188213862,24.6946613989536,2016,17.99,1.88,0.17,-1.79
"1716","2023-24","DeAndre' Bembry",21,"ATL",7,14.7645078918526,-35.366049612842,0.534902010612678,25.2492975348875,2016,18.53,2.4,0.47,-1.07
"1717","2020-21","Dejounte Murray",29,"SAS",3,56.8344353772231,1098.1952245106,0.505440086187974,-0.728731028475597,2016,15.06,1.88,0.11,-1.78
"1718","2021-22","Dejounte Murray",29,"SAS",4,29.4537809390044,242.528566512909,0.590983600402419,3.26432557381569,2016,17.45,1.74,0.33,-1.68
"1719","2022-23","Dejounte Murray",29,"SAS",5,29.2353886122162,253.951062892633,0.594378129015628,3.87146805737618,2016,18.97,2.65,0.49,-0.84
"1720","2023-24","Dejounte Murray",29,"SAS",6,28.9277495288342,264.137317960405,0.597750154981024,4.44289081607923,2016,20.37,2.75,0.4,-1
"1721","2020-21","Delon Wright",20,"MEM",5,60.3287654821247,1815.39886081099,0.5174504809399,30.0220674586631,2015,20.45,3.64,0.93,0.86
"1722","2021-22","Delon Wright",20,"MEM",6,35.552373304486,443.997734086392,0.577994640472505,29.6855879855563,2015,17.48,2.2,0.67,0.54
"1723","2022-23","Delon Wright",20,"MEM",7,35.0630665379207,455.374096676773,0.58133716995645,30.170354013095,2015,18.98,2.29,0.73,1.02
"1724","2023-24","Delon Wright",20,"MEM",8,34.516554833899,465.675374918441,0.584644638307406,30.6439188471855,2015,20.79,2.28,0.73,0.54
"1725","2020-21","DeMar DeRozan",9,"SAS",11,37.9329120784924,1243.67054807264,0.643280966294585,15.2245141427475,2009,22.4,6.45,1.99,1.73
"1726","2021-22","DeMar DeRozan",9,"SAS",12,63.681310876085,1090.97420732781,0.532023085616094,13.872605411644,2009,20.97,7,2.62,2.17
"1727","2022-23","DeMar DeRozan",9,"SAS",13,63.1870961356007,1109.82856293792,0.535253805909392,14.0819846818472,2009,21.5,7.09,2.51,2.04
"1728","2023-24","DeMar DeRozan",9,"SAS",14,62.6118974641138,1126.30433143986,0.538429993673475,14.3330821988605,2009,21.8,7.05,2.55,2.07
"1729","2020-21","DeMarcus Cousins",5,"GSW",10,110.496906307693,3325.11632755214,0.629261356242163,31.4216636053979,2010,28.51,10.85,4.34,4.71
"1730","2021-22","DeMarcus Cousins",5,"GSW",11,56.9857320880492,1550.3082304788,0.552957628537239,26.1814332500024,2010,24.97,6.36,3.05,4.08
"1731","2022-23","DeMarcus Cousins",5,"GSW",12,56.266665600483,1559.9176144682,0.556696012016047,26.4989189769042,2010,25.97,6.51,3.05,4.08
"1732","2023-24","DeMarcus Cousins",5,"GSW",13,55.502159542083,1568.36262580836,0.560322742026186,26.8426065168634,2010,26.4,7.02,3.05,4.08
"1733","2020-21","Dennis Schröder",17,"OKC",7,88.6836368304376,2512.97411035725,0.618808390092997,12.2753467992935,2013,28.13,11.72,4.16,2.46
"1734","2021-22","Dennis Schröder",17,"OKC",8,21.0715864813841,364.062301958282,0.5256031590705,26.7390596145065,2013,24.74,2.28,0.29,-0.55
"1735","2022-23","Dennis Schröder",17,"OKC",9,20.8003295924799,375.396936410353,0.528435889331921,27.221615631732,2013,24.98,5.6,0.61,-0.93
"1736","2023-24","Dennis Schröder",17,"OKC",10,20.460691391919,386.154038789335,0.531335709356727,27.6970194998415,2013,25.13,6.05,0.76,-1.04
"1737","2020-21","Dennis Smith Jr.",9,"NYK",3,87.659853814898,1433.364940836,0.525041786292887,6.65734794490232,2017,22.34,6.07,0.92,-0.69
"1738","2021-22","Dennis Smith Jr.",9,"NYK",4,53.325021325793,1156.12292391217,0.474978267518144,-1.02263268699574,2017,18.83,2.47,0.19,-1.7
"1739","2022-23","Dennis Smith Jr.",9,"NYK",5,52.6841996739728,1164.41357217611,0.477997886985067,-0.410458835382707,2017,20.47,3.07,0.36,-1.23
"1740","2023-24","Dennis Smith Jr.",9,"NYK",6,52.0015648925295,1171.63250502851,0.481005997479303,0.176642315663507,2017,23.34,5.42,0.34,-2.01
"1741","2020-21","Denzel Valentine",14,"CHI",3,57.39620036373,1660.54272787563,0.501265837441165,19.6569047216184,2016,20.79,4.77,0.65,-1
"1742","2021-22","Denzel Valentine",14,"CHI",4,67.7482457850178,2012.85699673746,0.514390961596474,24.8106166973789,2016,24.08,7.33,2.17,0.7
"1743","2022-23","Denzel Valentine",14,"CHI",5,67.1048692216302,2014.05169607057,0.51780400926938,25.3195885921654,2016,23.99,8.93,2.27,1.28
"1744","2023-24","Denzel Valentine",14,"CHI",6,66.4275390517315,2015.16111856256,0.521184925590531,25.8095814988098,2016,24.65,9.51,2.2,1.22
"1745","2020-21","Derrick Favors",3,"UTA",10,43.8244581171516,1056.48161280786,0.521580842257411,16.6098270872464,2010,22.23,7.18,2.11,2.13
"1746","2021-22","Derrick Favors",3,"UTA",11,70.9578575832284,2294.54159971927,0.58080864354742,19.0608519711015,2010,23.49,8.59,3.26,2.44
"1747","2022-23","Derrick Favors",3,"UTA",12,70.1296384854824,2300.29459130652,0.585011003082035,19.4034040276241,2010,23.41,9.64,3.39,2.67
"1748","2023-24","Derrick Favors",3,"UTA",13,69.2771962872194,2305.61233097475,0.589045809239073,19.769936662857,2010,24.68,10.48,3.49,3.57
"1749","2020-21","Derrick Rose",1,"MIN",12,9.96352798024152,229.81341601687,0.582652695483066,26.9245311768617,2008,19.88,3.39,0.47,-1.52
"1750","2021-22","Derrick Rose",1,"MIN",13,54.2479847100429,1842.23320835335,0.641863143056612,15.7658400336202,2008,25.85,9.68,3,2.33
"1751","2022-23","Derrick Rose",1,"MIN",14,53.972277397546,1858.80229595733,0.646342795542813,16.0539942037769,2008,25.98,10.57,3.79,3.09
"1752","2023-24","Derrick Rose",1,"MIN",15,53.6089082098138,1873.80498619786,0.650672896795525,16.3700635173322,2008,26.26,10.95,2.74,2.4
"1753","2020-21","Derrick White",29,"SAS",3,86.9651993896608,1576.98513083776,0.515250285283278,20.4387671382307,2017,18.66,4.32,1.04,-0.46
"1754","2021-22","Derrick White",29,"SAS",4,43.2251401795433,974.903074446274,0.520326834358523,5.9249807298119,2017,15.64,1.93,0.31,-0.59
"1755","2022-23","Derrick White",29,"SAS",5,42.2999831973694,972.911705508128,0.522922801124891,6.6329805973964,2017,17.11,2.52,0.38,-0.5
"1756","2023-24","Derrick White",29,"SAS",6,41.4000990096443,971.953379939432,0.525614682206762,7.3011549367662,2017,16.86,2.63,0.41,-0.56
"1757","2020-21","Devin Booker",13,"PHO",5,47.7586781316068,1726.26640467311,0.563073091665961,11.4089209835535,2015,18.46,2.92,0.98,0.11
"1758","2021-22","Devin Booker",13,"PHO",6,36.3038144740015,430.619072542065,0.583067759733273,14.8060893225303,2015,18.23,2.12,0.75,0.18
"1759","2022-23","Devin Booker",13,"PHO",7,36.027480542585,446.288420674785,0.586675701482381,15.2843016012851,2015,20.84,2.62,0.75,0.18
"1760","2023-24","Devin Booker",13,"PHO",8,35.6661082952155,460.21654224693,0.590227539829778,15.7502928425786,2015,21.62,2.15,0.71,0.3
"1761","2020-21","Devonte' Graham",34,"CHO",2,48.0286603926327,69.9636972747324,0.542575539295321,13.5646222947509,2018,16.62,2.49,0.07,-2.16
"1762","2021-22","Devonte' Graham",34,"CHO",3,53.7890429771926,1520.54860992063,0.556778016967735,14.1835510833771,2018,17.53,5.92,1.19,-0.32
"1763","2022-23","Devonte' Graham",34,"CHO",4,52.5423259583206,1510.72022645556,0.55958379058476,14.9426623291526,2018,20.09,5.5,1.3,-0.44
"1764","2023-24","Devonte' Graham",34,"CHO",5,51.353780228888,1502.55860769961,0.562460694095895,15.6534135484078,2018,21.36,5.5,1.3,-0.09
"1765","2020-21","Dillon Brooks",45,"MEM",3,35.3633972065081,536.461468652934,0.481715090137826,10.8756409548804,2017,14.08,1.05,0.13,-2.28
"1766","2021-22","Dillon Brooks",45,"MEM",4,24.2360734382455,-377.014299126924,0.590260873671382,0.378799846347571,2017,14.74,1.19,0.22,-2.37
"1767","2022-23","Dillon Brooks",45,"MEM",5,23.2415058038527,-382.01245616682,0.592661556568108,1.0585535333715,2017,14.43,1.27,0.13,-2.14
"1768","2023-24","Dillon Brooks",45,"MEM",6,22.2793282356668,-385.47188825722,0.59516555010294,1.69901579608958,2017,13.8,1.72,0.39,-2.21
"1769","2020-21","Domantas Sabonis",11,"IND",4,35.7767481654134,1230.91873187132,0.536701655751956,0.461392502917963,2016,22.49,5.2,1.07,-0.29
"1770","2021-22","Domantas Sabonis",11,"IND",5,75.8409728022902,1684.99312106654,0.48630410572,21.0674081829816,2016,25.71,11.92,3.62,2.25
"1771","2022-23","Domantas Sabonis",11,"IND",6,74.8109889712582,1684.47539121152,0.488885469969669,21.5090337919246,2016,26.55,12.36,4.33,4.02
"1772","2023-24","Domantas Sabonis",11,"IND",7,73.8120506780647,1684.60246315388,0.491553715111837,21.9470458719821,2016,26.98,13.35,5.14,4.94
"1773","2020-21","Donovan Mitchell",13,"UTA",3,55.3076248008818,1569.33586191137,0.513011417028092,25.1440638585952,2017,22.02,8.35,2.63,1.92
"1774","2021-22","Donovan Mitchell",13,"UTA",4,68.4730720501705,2069.13312666525,0.629121314805884,16.2916034612293,2017,21.03,8.02,1.97,1.18
"1775","2022-23","Donovan Mitchell",13,"UTA",5,67.424986548908,2064.31791488906,0.633175874805779,16.8846491555817,2017,21.85,7.72,2.35,1.4
"1776","2023-24","Donovan Mitchell",13,"UTA",6,66.4335707160641,2061.22214222431,0.63717103752793,17.4476788904904,2017,24.5,7.95,2.82,1.5
"1777","2020-21","Donte DiVincenzo",17,"MIL",2,50.7174686617091,1079.1379059954,0.471562030193155,13.0700835198174,2018,14.34,3.18,0.5,-1.19
"1778","2021-22","Donte DiVincenzo",17,"MIL",3,55.2226243881053,961.766085161028,0.474529125350446,5.61234568225111,2018,15.87,3.44,0.72,-0.74
"1779","2022-23","Donte DiVincenzo",17,"MIL",4,54.6834207280158,969.79421103879,0.476938288306428,6.19703414154102,2018,19.4,3.72,0.72,-0.36
"1780","2023-24","Donte DiVincenzo",17,"MIL",5,54.097092793243,976.829492825704,0.479457794126351,6.75307394996794,2018,19.83,4.03,1.05,0.16
"1781","2020-21","Doug McDermott",11,"IND",6,62.4131673061871,1403.35127972573,0.543361428243752,20.0643143278656,2014,26.26,11.57,3.29,1.04
"1782","2021-22","Doug McDermott",11,"IND",7,79.4272325031338,2290.0881899345,0.541405552485882,13.7864869246818,2014,25.9,13.56,5.65,6.04
"1783","2022-23","Doug McDermott",11,"IND",8,78.4123334966378,2291.37372068147,0.544851937688091,14.2631051575612,2014,26.74,13.71,5.77,6.66
"1784","2023-24","Doug McDermott",11,"IND",9,77.4017813803465,2292.48357600709,0.548255968200563,14.7373605671029,2014,27.17,14.22,5.77,6.71
"1785","2020-21","Draymond Green",35,"GSW",8,49.9208121356512,1192.98661596855,0.557055092692206,26.3742404327108,2012,16.68,5.36,1.79,1.18
"1786","2021-22","Draymond Green",35,"GSW",9,22.9469821602603,983.776569622818,0.475993439685247,21.8769064236693,2012,16.3,5.11,1.45,1.07
"1787","2022-23","Draymond Green",35,"GSW",10,22.0797983651914,980.810455338225,0.478541553426658,22.5357980289755,2012,16.3,4.45,1.11,0.75
"1788","2023-24","Draymond Green",35,"GSW",11,21.2157778544698,979.139673720085,0.481129031351211,23.1778053028993,2012,17.62,4.24,1.11,0.75
"1789","2020-21","Dwight Howard",1,"WAS",16,94.6396779254146,3603.03080151425,0.645473428275982,25.1333374489482,2004,27.39,12.76,3.92,2.66
"1790","2021-22","Dwight Howard",1,"WAS",17,58.8795057968237,2433.73004178025,0.582421395211112,19.0636806209272,2004,23.95,9.45,2.54,1.76
"1791","2022-23","Dwight Howard",1,"WAS",18,58.4882829926763,2446.75971140469,0.586834099114526,19.2685964338734,2004,25.37,9.98,2.84,1.73
"1792","2023-24","Dwight Howard",1,"WAS",19,57.9923741934674,2458.09063186047,0.591036233465938,19.5272843062723,2004,25.56,11.74,2.93,2.5
"1793","2020-21","Dwight Powell",45,"DAL",6,69.8801964252375,2203.76240916741,0.656240381778702,33.7195148922256,2014,26.71,9.85,3.75,3.25
"1794","2021-22","Dwight Powell",45,"DAL",7,62.5290950896473,2105.67121299355,0.54866869979623,24.1914874597938,2014,23.49,7.36,2.04,0.7
"1795","2022-23","Dwight Powell",45,"DAL",8,61.0739787987273,2089.87816932707,0.551243440663898,24.8519644801662,2014,23.48,7.51,2.45,1.67
"1796","2023-24","Dwight Powell",45,"DAL",9,59.6929047666133,2076.62501640319,0.553877470797217,25.4894561522808,2014,24.72,8.02,1.68,1.36
"1797","2020-21","Ed Davis",13,"BRK",10,54.4307556448086,786.565034597586,0.580696326694472,15.7099795870317,2010,19.6,4.4,0.89,0.07
"1798","2021-22","Ed Davis",13,"BRK",11,44.3796856425563,1463.42096753249,0.558967135127344,30.418858516027,2010,24.9,6.78,1.5,0.41
"1799","2022-23","Ed Davis",13,"BRK",12,43.789185852585,1475.572242027,0.562745696376594,30.8379759639723,2010,26.2,8.21,1.5,1.14
"1800","2023-24","Ed Davis",13,"BRK",13,43.1449565284267,1486.61462995188,0.566412673312567,31.2712221154174,2010,26.63,8.77,1.81,1.14
"1801","2020-21","Elfrid Payton",10,"NOP",6,32.4155860911092,951.076790836823,0.590659702137781,23.642870650325,2014,22.79,4.78,1.12,0.69
"1802","2021-22","Elfrid Payton",10,"NOP",7,31.6796731363387,1115.89145915854,0.584647319967296,25.0199228362774,2014,23.07,5.5,1.13,0.69
"1803","2022-23","Elfrid Payton",10,"NOP",8,31.3166662116521,1127.5900673898,0.588651178047317,25.5801343877709,2014,24.26,5.79,1.47,1.19
"1804","2023-24","Elfrid Payton",10,"NOP",9,30.8907445368137,1138.38861233322,0.592561770417586,26.1218381687768,2014,24.69,6.82,1,1
"1805","2020-21","Enes Freedom",3,"POR",9,51.6770312882343,1534.52447027214,0.538621237282714,17.6583030475747,2011,26.66,10.31,2.88,2.46
"1806","2021-22","Enes Freedom",3,"POR",10,72.7085021922819,2924.47077121827,0.529101739447257,26.6113275329105,2011,26.64,12.62,5.56,5.65
"1807","2022-23","Enes Freedom",3,"POR",11,71.7278379006602,2924.39467540449,0.532907448215926,27.0723387027174,2011,27.36,13.08,5.94,5.88
"1808","2023-24","Enes Freedom",3,"POR",12,70.7530087956416,2924.66550182504,0.5366269641387,27.5417036884417,2011,27.4,12.98,4.45,3.7
"1809","2020-21","Eric Bledsoe",18,"MIL",10,27.4116116141122,884.258610320687,0.633332200129618,14.2379662881639,2010,24.64,4.45,1.72,2.13
"1810","2021-22","Eric Bledsoe",18,"MIL",11,53.3828126153751,1581.67392976315,0.622111114366651,23.2818714399706,2010,23.12,7.81,2.21,2.79
"1811","2022-23","Eric Bledsoe",18,"MIL",12,52.7851599648675,1585.61300600228,0.625800492529123,23.6224548556898,2010,24.33,7.81,2.21,2.79
"1812","2023-24","Eric Bledsoe",18,"MIL",13,52.1570996316519,1589.94773706951,0.62944208310506,23.9796348626132,2010,24.86,7.81,2.21,2.79
"1813","2020-21","Eric Gordon",7,"HOU",12,44.4603584752079,1815.19216397609,0.514619264232979,19.1083063740742,2008,26.67,10.63,3.77,4.17
"1814","2021-22","Eric Gordon",7,"HOU",13,89.4684896981985,2682.3715161325,0.552975083353619,37.7713527532548,2008,25.62,12.81,6.51,7.79
"1815","2022-23","Eric Gordon",7,"HOU",14,88.4006225247753,2682.99195880746,0.556565952382568,37.9287506732776,2008,26.15,13.54,6.68,8.07
"1816","2023-24","Eric Gordon",7,"HOU",15,87.3430424655432,2683.95927981348,0.560071460868339,38.1374328744142,2008,26.58,13.44,5.8,6.94
"1817","2020-21","Evan Fournier",20,"ORL",8,71.9379144972852,1930.93341259581,0.594875502252594,4.59355031695744,2012,22.86,6.53,1.25,-0.03
"1818","2021-22","Evan Fournier",20,"ORL",9,36.7455137707959,1080.91377706915,0.525990106510264,17.35124493961,2012,19.02,3.14,0.76,-0.37
